Time,data
123.82,0
123.87,0
123.92,0
123.97,0
124.02,0
124.07,0
124.12,0
124.17,0
124.22,0
124.27,0
124.32,0
124.37,0
124.42,0
124.47,0
124.52,0
124.57,0
124.62,0
124.67,0
124.72,0
124.77,0
124.82,0
124.87,0
124.92,0
124.97,0
125.02,0
125.07,0
125.12,0
125.17,0
125.22,0
125.27,0
125.32,0
125.37,0
125.42,0
125.47,0
125.52,0
125.57,0
125.62,0
125.67,0
125.72,0
125.77,0
125.82,0
125.87,0
125.92,0
125.97,0
126.02,0
126.07,0
126.12,0
126.17,0
126.22,0
126.27,0
126.32,0
126.37,0
126.42,0
126.47,0
126.52,0
126.57,0
126.62,0
126.67,0
126.72,0
126.77,0
126.82,0
126.87,0
126.92,0
126.97,0
127.02,0
127.07,0
127.12,0
127.17,0
127.22,0
127.27,0
127.32,0
127.37,0
127.42,0
127.47,0
127.52,0
127.57,0
127.62,0
127.67,0
127.72,0
127.77,0
127.82,0
127.87,0
127.92,0
127.97,0
128.02,0
128.07,0
128.12,0
128.17,0
128.22,0
128.27,0
128.32,0
128.37,0
128.42,0
128.47,0
128.52,0
128.57,0
128.62,0
128.67,0
128.72,0
128.77,0
128.82,0
128.87,0
128.92,0
128.97,0
129.02,0
129.07,0
129.11,0
129.16,0
129.21,0
129.26,0
129.31,0
129.36,0
129.41,0
129.46,0
129.51,0
129.56,0
129.61,0
129.66,0
129.71,0
129.76,0
129.81,0
129.86,0
129.91,0
129.96,0
130.01,0
130.06,0
130.11,0
130.16,0
130.21,0
130.27,0
130.31,0
130.36,0
130.41,0
130.46,0
130.51,0
130.56,0
130.61,0
130.66,0
130.71,0
130.76,0
130.81,0
130.86,0
130.91,0
130.96,0
131.01,0
131.06,0
131.11,0
131.16,0
131.21,0
131.26,0
131.31,0
131.36,0
131.41,0
131.46,0
131.51,0
131.56,0
131.61,0
131.66,0
131.71,0
131.76,0
131.81,0
131.86,0
131.91,0
131.96,0
132.01,0
132.06,0
132.11,0
132.16,0
132.21,0
132.26,0
132.31,0
132.36,0
132.41,0
132.46,0
132.51,0
132.56,0
132.61,0
132.66,0
132.71,0
132.76,0
132.81,0
132.86,0
132.91,0
132.96,0
133.01,0
133.06,0
133.11,0
133.16,0
133.21,0
133.26,0
133.31,0
133.36,0
133.41,0
133.46,0
133.51,0
133.56,0
133.61,0
133.66,0
133.71,0
133.76,0
133.81,0
133.86,0
133.91,0
133.96,0
134.01,0
134.06,0
134.11,0
134.16,0
134.21,0
134.26,0
134.31,0
134.36,0
134.41,0
134.46,0
134.51,0
134.56,0
134.61,0
134.66,0
134.71,0
134.76,0
134.81,0
134.86,0
134.91,0
134.96,0
135.01,0
135.06,0
135.11,0
135.16,0
135.21,0
135.26,0
135.31,0
135.36,0
135.41,0
135.46,0
135.51,0
135.56,0
135.61,0
135.66,0
135.71,0
135.76,0
135.81,0
135.86,0
135.91,0
135.96,0
136.01,0
136.06,0
136.11,0
136.16,0
136.21,0
136.26,0
136.31,0
136.36,0
136.41,0
136.46,0
136.51,0
136.56,0
136.61,0
136.66,0
136.71,0
136.76,0
136.81,0
136.86,0
136.91,0
136.96,0
137.01,0
137.06,0
137.11,0
137.16,0
137.21,0
137.26,0
137.31,0
137.36,0
137.41,0
137.46,0
137.51,0
137.56,0
137.61,0
137.66,0
137.71,0
137.76,0
137.81,0
137.86,0
137.91,0
137.96,0
138.01,0
138.06,0
138.11,0
138.16,0
138.21,0
138.26,0
138.31,0
138.36,0
138.41,0
138.46,0
138.51,0
138.56,0
138.61,0
138.66,0
138.71,0
138.76,0
138.81,0
138.86,0
138.91,0
138.96,0
139.01,0
139.06,0
139.11,0
139.16,0
139.21,0
139.26,0
139.31,0
139.36,0
139.41,0
139.46,0
139.51,0
139.56,0
139.61,0
139.66,0
139.71,0
139.76,0
139.81,0
139.86,0
139.91,0
139.96,0
140.01,0
140.06,0
140.11,0
140.16,0
140.21,0
140.26,0
140.31,0
140.36,0
140.41,0
140.46,0
140.51,0
140.56,0
140.61,0
140.66,0
140.71,0
140.76,0
140.81,0
140.86,0
140.91,0
140.96,0
141.01,0
141.06,0
141.11,0
141.16,0
141.21,0
141.26,0
141.31,0
141.36,0
141.41,0
141.46,0
141.51,0
141.56,0
141.61,0
141.66,0
141.71,0
141.76,0
141.81,0
141.86,0
141.91,0
141.96,0
142.01,0
142.06,0
142.11,0
142.16,0
142.21,0
142.26,0
142.31,0
142.36,0
142.41,0
142.46,0
142.51,0
142.56,0
142.61,0
142.66,0
142.71,0
142.76,0
142.81,0
142.86,0
142.91,0
142.96,0
143.01,0
143.06,0
143.11,0
143.16,0
143.21,0
143.26,0
143.31,0
143.36,0
143.41,0
143.46,0
143.51,0
143.56,0
143.61,0
143.65,0
143.71,0
143.76,0
143.81,0
143.85,0
143.91,0
143.95,0
144.01,0
144.06,0
144.11,0
144.16,0
144.21,0
144.26,0
144.31,0
144.36,0
144.41,0
144.46,0
144.5,0
144.56,0
144.61,0
144.66,0
144.71,0
144.76,0
144.81,0
144.86,0
144.91,0
144.96,0
145.01,0
145.06,0
145.11,0
145.16,0
145.21,0
145.26,0
145.31,0
145.36,0
145.41,0
145.46,0
145.51,0
145.56,0
145.61,0
145.66,0
145.71,0
145.76,0
145.81,0
145.85,0
145.91,0
145.96,0
146.01,0
146.06,0
146.11,0
146.16,0
146.21,0
146.26,0
146.31,0
146.36,0
146.41,0
146.45,0
146.5,0
146.56,0
146.61,0
146.66,0
146.71,0
146.76,0
146.81,0
146.86,0
146.91,0
146.96,0
147.01,0
147.06,0
147.11,0
147.16,0
147.21,0
147.26,0
147.31,0
147.36,0
147.41,0
147.46,0
147.51,0
147.56,0
147.61,0
147.66,0
147.71,0
147.76,0
147.81,0
147.86,0
147.91,0
147.96,0
148.01,0
148.06,0
148.11,0
148.16,0
148.21,0
148.26,0
148.3,0
148.36,0
148.41,0
148.46,0
148.51,0
148.56,0
148.61,0
148.66,0
148.71,0
148.76,0
148.8,0
148.86,0
148.91,0
148.96,0
149.01,0
149.06,0
149.11,0
149.16,0
149.21,0
149.26,0
149.31,0
149.36,0
149.41,0
149.46,0
149.51,0
149.56,0
149.61,0
149.65,0
149.71,0
149.76,0
149.81,0
149.86,0
149.91,0
149.95,0
150.01,0
150.06,0
150.11,0
150.15,0
150.21,0
150.26,0
150.31,0
150.36,0
150.41,0
150.46,0
150.5,0
150.55,0
150.61,0
150.66,0
150.7,0
150.75,0
150.81,0
150.86,0
150.9,0
150.95,0
151.01,0
151.06,0
151.1,0
151.15,0
151.21,0
151.26,0
151.3,0
151.36,0
151.41,0
151.46,0
151.51,0
151.55,0
151.61,0
151.66,0
151.71,0
151.76,0
151.81,0
151.86,0
151.9,0
151.95,0
152.01,0
152.05,0
152.11,0
152.15,0
152.21,0
152.25,0
152.3,0
152.35,0
152.4,0
152.45,0
152.5,0
152.55,0
152.6,0
152.65,0
152.71,0
152.75,0
152.8,0
152.85,0
152.9,0
152.95,0
153.0,0
153.05,0
153.1,0
153.15,0
153.2,0
153.25,0
153.3,0
153.35,0
153.4,0
153.45,0
153.5,0
153.55,0
153.6,0
153.65,0
153.7,0
153.75,0
153.8,0
153.85,0
153.9,0
153.95,0
154.0,0
154.05,0
154.1,0
154.15,0
154.2,0
154.25,0
154.3,0
154.35,0
154.4,0
154.45,0
154.5,0
154.55,0
154.6,0
154.65,0
154.7,0
154.75,0
154.8,0
154.85,0
154.9,0
154.95,0
155.0,0
155.05,0
155.1,0
155.15,0
155.2,0
155.25,0
155.3,0
155.35,0
155.4,0
155.45,0
155.5,0
155.55,0
155.6,0
155.65,0
155.7,0
155.75,0
155.8,0
155.85,0
155.9,0
155.95,0
156.0,0
156.05,0
156.1,0
156.15,0
156.2,0
156.25,0
156.3,0
156.35,0
156.4,0
156.45,0
156.5,0
156.55,0
156.6,0
156.65,0
156.7,0
156.75,0
156.8,0
156.85,0
156.9,0
156.95,0
157.0,0
157.05,0
157.1,0
157.15,0
157.2,0
157.25,0
157.3,0
157.35,0
157.4,0
157.45,0
157.5,0
157.55,0
157.6,0
157.65,0
157.7,0
157.75,0
157.8,0
157.85,0
157.9,0
157.95,0
158.0,0
158.05,0
158.1,0
158.15,0
158.2,0
158.25,0
158.3,0
158.35,0
158.4,0
158.45,0
158.5,0
158.55,0
158.6,0
158.65,0
158.7,0
158.75,0
158.8,0
158.85,0
158.9,0
158.95,0
159.0,0
159.05,0
159.1,0
159.15,0
159.2,0
159.25,0
159.3,0
159.35,0
159.4,0
159.45,0
159.5,0
159.55,0
159.6,0
159.65,0
159.7,0
159.75,0
159.8,0
159.85,0
159.9,0
159.95,0
160.0,0
160.05,0
160.1,0
