Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
144.79,30.0,0.0,0.0,0.0,0.0,0.0
144.79,30.0,0.0,0.0,0.0,0.0,0.0
144.79,30.0,0.0,0.0,0.0,0.0,0.0
144.79,30.0,0.0,0.0,0.0,0.0,0.0
144.79,30.0,0.0,0.0,0.0,0.0,0.0
144.81,30.0,0.0,0.0,0.0,0.0,0.0
144.85,30.0,0.0,0.0,0.0,0.0,0.0
144.91,30.0,0.0,0.0,0.0,0.0,0.0
144.96,30.0,0.0,0.0,0.0,0.0,0.0
145.01,30.0,0.0,0.0,0.0,0.0,0.0
145.06,30.0,0.0,0.0,0.0,0.0,0.0
145.11,30.0,0.0,0.0,0.0,0.0,0.0
145.16,30.0,0.0,0.0,0.0,0.0,0.0
145.21,30.0,0.0,0.0,0.0,0.0,0.0
145.26,30.0,0.0,0.0,0.0,0.0,0.0
145.31,30.0,0.0,0.0,0.0,0.0,0.0
145.35,30.0,0.0,0.0,0.0,0.0,0.0
145.42,30.0,0.0,0.0,0.0,0.0,0.0
145.46,30.0,0.0,0.0,0.0,0.0,0.0
145.52,30.0,0.0,0.0,0.0,0.0,0.0
145.56,30.0,0.0,0.0,0.0,0.0,0.0
145.61,30.0,0.0,0.0,0.0,0.0,0.0
145.66,30.0,0.0,0.0,0.0,0.0,0.0
145.71,30.0,0.0,0.0,0.0,0.0,0.0
145.76,30.0,0.0,0.0,0.0,0.0,0.0
145.81,30.0,0.0,0.0,0.0,0.0,0.0
145.86,30.0,0.0,0.0,0.0,0.0,0.0
145.91,30.0,0.0,0.0,0.0,0.0,0.0
145.96,30.0,0.0,0.0,0.0,0.0,0.0
146.01,30.0,0.0,0.0,0.0,0.0,0.0
146.06,30.0,0.0,0.0,0.0,0.0,0.0
146.11,30.0,0.0,0.0,0.0,0.0,0.0
146.16,30.0,0.0,0.0,0.0,0.0,0.0
146.21,30.0,0.0,0.0,0.0,0.0,0.0
146.26,30.0,0.0,0.0,0.0,0.0,0.0
146.31,30.0,0.0,0.0,0.0,0.0,0.0
146.36,30.0,0.0,0.0,0.0,0.0,0.0
146.41,30.0,0.0,0.0,0.0,0.0,0.0
146.46,30.0,0.0,0.0,0.0,0.0,0.0
146.5,30.0,0.0,0.0,0.0,0.0,0.0
146.55,30.0,0.0,0.0,0.0,0.0,0.0
146.6,30.0,0.0,0.0,0.0,0.0,0.0
146.65,30.0,0.0,0.0,0.0,0.0,0.0
146.7,30.0,0.0,0.0,0.0,0.0,0.0
146.75,30.0,0.0,0.0,0.0,0.0,0.0
146.8,30.0,0.0,0.0,0.0,0.0,0.0
146.85,30.0,0.0,0.0,0.0,0.0,0.0
146.9,30.0,0.0,0.0,0.0,0.0,0.0
146.95,30.0,0.0,0.0,0.0,0.0,0.0
147.0,30.0,0.0,0.0,0.0,0.0,0.0
147.05,30.0,0.0,0.0,0.0,0.0,0.0
147.1,30.0,0.0,0.0,0.0,0.0,0.0
147.15,30.0,0.0,0.0,0.0,0.0,0.0
147.19,30.0,0.0,0.0,0.0,0.0,0.0
147.24,30.0,0.0,0.0,0.0,0.0,0.0
147.29,30.0,0.0,0.0,0.0,0.0,0.0
147.34,30.0,0.0,0.0,0.0,0.0,0.0
147.39,30.0,0.0,0.0,0.0,0.0,0.0
147.44,30.0,0.0,0.0,0.0,0.0,0.0
147.49,30.0,0.0,0.0,0.0,0.0,0.0
147.54,30.0,0.0,0.0,0.0,0.0,0.0
147.6,30.0,0.0,0.0,0.0,0.0,0.0
147.65,30.0,0.0,0.0,0.0,0.0,0.0
147.7,30.0,0.0,0.0,0.0,0.0,0.0
147.75,30.0,0.0,0.0,0.0,0.0,0.0
147.8,30.0,0.0,0.0,0.0,0.0,0.0
147.85,30.0,0.0,0.0,0.0,0.0,0.0
147.9,30.0,0.0,0.0,0.0,0.0,0.0
147.95,30.0,0.0,0.0,0.0,0.0,0.0
148.0,30.0,0.0,0.0,0.0,0.0,0.0
148.05,30.0,0.0,0.0,0.0,0.0,0.0
148.1,30.0,0.0,0.0,0.0,0.0,0.0
148.15,30.0,0.0,0.0,0.0,0.0,0.0
148.2,30.0,0.0,0.0,0.0,0.0,0.0
148.25,30.0,0.0,0.0,0.0,0.0,0.0
148.3,30.0,0.0,0.0,0.0,0.0,0.0
148.35,30.0,0.0,0.0,0.0,0.0,0.0
148.4,30.0,0.0,0.0,0.0,0.0,0.0
148.45,30.0,0.0,0.0,0.0,0.0,0.0
148.5,30.0,0.0,0.0,0.0,0.0,0.0
148.55,30.0,0.0,0.0,0.0,0.0,0.0
148.59,30.0,0.0,0.0,0.0,0.0,0.0
148.66,30.0,0.0,0.0,0.0,0.0,0.0
148.7,30.0,0.0,0.0,0.0,0.0,0.0
148.74,30.0,0.0,0.0,0.0,0.0,0.0
148.8,30.0,0.0,0.0,0.0,0.0,0.0
148.85,30.0,0.0,0.0,0.0,0.0,0.0
148.89,30.0,0.0,0.0,0.0,0.0,0.0
148.94,30.0,0.0,0.0,0.0,0.0,0.0
148.99,30.0,0.0,0.0,0.0,0.0,0.0
149.04,30.0,0.0,0.0,0.0,0.0,0.0
149.09,30.0,0.0,0.0,0.0,0.0,0.0
149.14,30.0,0.0,0.0,0.0,0.0,0.0
149.18,30.0,0.0,0.0,0.0,0.0,0.0
149.23,30.0,0.0,0.0,0.0,0.0,0.0
149.29,30.0,0.0,0.0,0.0,0.0,0.0
149.32,30.0,0.0,0.0,0.0,0.0,0.0
149.37,30.0,0.0,0.0,0.0,0.0,0.0
149.42,30.0,0.0,0.0,0.0,0.0,0.0
149.47,30.0,0.0,0.0,0.0,0.0,0.0
149.52,30.0,0.0,0.0,0.0,0.0,0.0
149.57,30.0,0.0,0.0,0.0,0.0,0.0
149.62,30.0,0.0,0.0,0.0,0.0,0.0
149.67,30.0,0.0,0.0,0.0,0.0,0.0
149.72,30.0,0.0,0.0,0.0,0.0,0.0
149.77,30.0,0.0,0.0,0.0,0.0,0.0
149.82,30.0,0.0,0.0,0.0,0.0,0.0
149.87,30.0,0.0,0.0,0.0,0.0,0.0
149.92,30.0,0.0,0.0,0.0,0.0,0.0
149.97,30.0,0.0,0.0,0.0,0.0,0.0
150.02,30.0,0.0,0.0,0.0,0.0,0.0
150.08,30.0,0.0,0.0,0.0,0.0,0.0
150.12,30.0,0.0,0.0,0.0,0.0,0.0
150.18,30.0,0.0,0.0,0.0,0.0,0.0
150.23,30.0,0.0,0.0,0.0,0.0,0.0
