Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
145.06,0.0,0.0,0.0,0.0,0.0,-1.6093006063000888
145.11,0.0,0.0,0.0,0.0,0.0,-1.609310365482556
145.16,0.0,0.0,0.0,0.0,0.0,-1.6093190871943137
145.21,0.0,0.0,0.0,0.0,0.0,-1.6093396393554344
145.26,0.0,0.0,0.0,0.0,0.0,-1.609348358017944
145.32,0.0,0.0,0.0,0.0,0.0,-1.609388416895035
145.36,0.0,0.0,0.0,0.0,0.0,-1.6094307202995957
145.42,0.0,0.0,0.0,0.0,0.0,-1.609407923623844
145.47,0.0,0.0,0.0,0.0,0.0,-1.609416635176759
145.52,0.0,0.0,0.0,0.0,0.0,-1.6094566797281566
145.57,0.0,0.0,0.0,0.0,0.0,-1.6094989932709969
145.62,0.0,0.0,0.0,0.0,0.0,-1.6094761778827593
145.67,0.0,0.0,0.0,0.0,0.0,-1.6094946294781618
145.71,0.0,0.0,0.0,0.0,0.0,-1.6095477412703345
145.77,0.0,0.0,0.0,0.0,0.0,-1.6095672361746276
145.82,0.0,0.0,0.0,0.0,0.0,-1.609576982706316
145.87,0.0,0.0,0.0,0.0,0.0,-1.6095638892619293
145.92,0.0,0.0,0.0,0.0,0.0,-1.609606218619529
145.96,0.0,0.0,0.0,0.0,0.0,-1.6095823262261548
146.01,0.0,0.0,0.0,0.0,0.0,-1.6096354490099338
146.06,0.0,0.0,0.0,0.0,0.0,-1.6096549328686245
146.11,0.0,0.0,0.0,0.0,0.0,-1.6096310252107167
146.16,0.0,0.0,0.0,0.0,0.0,-1.609651551031329
146.21,0.0,0.0,0.0,0.0,0.0,-1.609669973376549
146.26,0.0,0.0,0.0,0.0,0.0,-1.609689443785493
146.31,0.0,0.0,0.0,0.0,0.0,-1.6097099646494013
146.36,0.0,0.0,0.0,0.0,0.0,-1.6097186448064136
146.41,0.0,0.0,0.0,0.0,0.0,-1.6097381090920155
146.47,0.0,0.0,0.0,0.0,0.0,-1.6097912511497956
146.51,0.0,0.0,0.0,0.0,0.0,-1.6097673009278735
146.56,0.0,0.0,0.0,0.0,0.0,-1.6098107153713197
146.61,0.0,0.0,0.0,0.0,0.0,-1.6098072716803506
146.66,0.0,0.0,0.0,0.0,0.0,-1.6098496364502968
146.71,0.0,0.0,0.0,0.0,0.0,-1.6098364518459372
146.76,0.0,0.0,0.0,0.0,0.0,-1.609855902227146
146.81,0.0,0.0,0.0,0.0,0.0,-1.6098982739912948
146.85,0.0,0.0,0.0,0.0,0.0,-1.6098742905087413
146.91,0.0,0.0,0.0,0.0,0.0,-1.6098947956394898
146.96,0.0,0.0,0.0,0.0,0.0,-1.6099034566259514
147.0,0.0,0.0,0.0,0.0,0.0,-1.609956618789012
147.05,0.0,0.0,0.0,0.0,0.0,-1.609976062145439
147.1,0.0,0.0,0.0,0.0,0.0,-1.6099857829031214
147.15,0.0,0.0,0.0,0.0,0.0,-1.6099725530636753
147.19,0.0,0.0,0.0,0.0,0.0,-1.6099919862945757
147.25,0.0,0.0,0.0,0.0,0.0,-1.6100343774861963
147.29,0.0,0.0,0.0,0.0,0.0,-1.6100103519040059
147.35,0.0,0.0,0.0,0.0,0.0,-1.6100394923020007
147.4,0.0,0.0,0.0,0.0,0.0,-1.6100492045432622
147.45,0.0,0.0,0.0,0.0,0.0,-1.6100696947174185
147.5,0.0,0.0,0.0,0.0,0.0,-1.6101120969071288
147.55,0.0,0.0,0.0,0.0,0.0,-1.6101412315640098
147.6,0.0,0.0,0.0,0.0,0.0,-1.6101279503086041
147.65,-0.5150907616879525,0.0,0.0,0.0,0.0,-3.0530875724307602
147.7,-0.5150907616879525,0.0,0.0,0.0,0.0,-3.051940653248245
147.75,-0.5055456800000009,0.0,0.0,0.0,0.0,-3.043602689817308
147.8,-0.5055456800000009,0.0,0.0,0.0,0.0,-3.032866483494771
147.85,-0.5055456800000009,0.0,0.0,0.0,0.0,-3.0184726777905344
147.9,-0.49999019999999916,0.0,0.0,0.0,0.0,-3.0089063184553004
147.95,-0.49999019999999916,0.0,0.0,0.0,0.0,-2.99571944108937
148.01,-0.49999029999999856,0.0,0.0,0.0,0.0,-2.97972694098311
148.06,-0.49999029999999856,0.0,0.0,0.0,0.0,-2.9639450006313792
148.11,-0.5166570799999981,0.0,0.0,0.0,0.0,-2.961762905187269
148.16,-0.5166570799999981,0.0,0.0,0.0,0.0,-2.951981615098114
148.2,-0.47499050000000054,0.0,0.0,0.0,0.0,-2.9188276867104896
148.26,-0.47499050000000054,0.0,0.0,0.0,0.0,-2.9054368218325832
148.3,-0.4916572800000001,0.0,0.0,0.0,0.0,-2.8985160452598655
148.35,-0.4916572800000001,0.0,0.0,0.0,0.0,-2.8891331633311204
148.4,-0.4249906999999986,0.0,0.0,0.0,0.0,-2.825651721356034
148.45,-0.4249906999999986,0.0,0.0,0.0,0.0,-2.815053969812444
148.5,-0.4666574799999985,0.0,0.0,0.0,0.0,-2.8705405412073963
148.55,-0.4666574799999985,0.0,0.0,0.0,0.0,-2.8902269511283087
148.59,-0.4749908999999999,0.0,0.0,0.0,0.0,-2.912199447820566
148.66,-0.4749908999999999,0.0,0.0,0.0,0.0,-2.9325759819016266
148.7,-0.46665768000000085,0.0,0.0,0.0,0.0,-2.948020094515395
148.75,-0.46665768000000085,0.0,0.0,0.0,0.0,-2.973709836753618
148.8,-0.46665768000000085,0.0,0.0,0.0,0.0,-2.9908539346889054
148.85,-0.47499109999999867,0.0,0.0,0.0,0.0,-3.0127241256600907
148.9,-0.47499109999999867,0.0,0.0,0.0,0.0,-3.0338430845882303
148.95,-0.5722134599999986,0.0,0.0,0.0,0.0,-3.099663486285077
148.99,-0.5722134599999986,0.0,0.0,0.0,0.0,-3.110879003031584
149.05,-0.23054688000000034,0.0,0.0,0.0,0.0,-2.884191259412802
149.1,-0.23054688000000034,0.0,0.0,0.0,0.0,-2.9148223406825755
149.14,-0.38610255999999943,0.0,0.0,0.0,0.0,-3.0924159016109063
149.19,-0.38610255999999943,0.0,0.0,0.0,0.0,-3.109939907075372
149.23,-0.46943601999999807,0.0,0.0,0.0,0.0,-3.1591636432949115
149.29,-0.46943601999999807,0.0,0.0,0.0,0.0,-3.1708798273990704
149.32,-0.4916583800000005,0.0,0.0,0.0,0.0,-3.195924900918773
149.37,-0.4916583800000005,0.0,0.0,0.0,0.0,-3.205294079475899
149.42,-0.4722140599999989,0.0,0.0,0.0,0.0,-3.21264775141016
149.47,-0.4722140599999989,0.0,0.0,0.0,0.0,-3.241215680416656
149.52,-0.4694364199999992,0.0,0.0,0.0,0.0,-3.2428807081092286
149.58,-0.4694364199999992,0.0,0.0,0.0,0.0,-3.2579578740658763
149.62,-0.44999209999999934,0.0,0.0,0.0,0.0,-3.2569209222450706
149.68,-0.44999209999999934,0.0,0.0,0.0,0.0,-3.2570045720195564
149.73,-0.47221446,0.0,0.0,0.0,0.0,-3.260669875436283
149.77,-0.47221446,0.0,0.0,0.0,0.0,-3.256443674214401
149.83,-0.47221446,0.0,0.0,0.0,0.0,-3.250325980002507
149.88,-0.37777014000000086,0.0,0.0,0.0,0.0,-3.2037929272358365
149.92,-0.37777014000000086,0.0,0.0,0.0,0.0,-3.1941354700484395
149.98,-0.3944369200000004,0.0,0.0,0.0,0.0,-3.1933788048040266
150.03,-0.3944369200000004,0.0,0.0,0.0,0.0,-3.1823669362319276
