Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
413.48,0.0009313733005618714,-0.00023592798684756705,0.0003906083377406581,8.857892289522014e-06,-0.00018267016905159752,-0.00019838053754824703
413.48,0.0009308047613994089,-0.00023573049842605766,0.000390599840580229,8.863366097820963e-06,-0.00018265536621172405,-0.0001982429537163135
413.48,0.0009307631878367298,-0.00023566350406180743,0.0003905970238658049,8.86627111113214e-06,-0.00018264689695364955,-0.00019820153088599102
413.48,0.0009307359529242712,-0.0002356033483045409,0.0003905957874934557,8.871430935734392e-06,-0.00018264688266924706,-0.00019816484582166552
413.48,0.0009306945098975788,-0.00023551989896509738,0.0003906029540248486,8.87956007224828e-06,-0.00018265962457371054,-0.00019810801686732246
413.48,0.0009306780848070562,-0.0002354949839923056,0.0003906075861359639,8.882231503319535e-06,-0.00018266546382853915,-0.00019808794664875342
413.48,0.0009306634967801184,-0.0002354802805534762,0.0003906101338778923,8.884106600683601e-06,-0.0001826689097611733,-0.00019807310567461795
413.48,0.0009306634967801184,-0.0002354802805534762,0.0003906101338778923,8.884106600683601e-06,-0.0001826689097611733,-0.00019807310567461795
413.48,0.0009307728613736731,-0.0002354753579333368,0.0003906070885425574,8.884845729815583e-06,-0.00018265937398036024,-0.00019807140209046194
413.52,0.0009309674666616703,-0.00023550349587822588,0.0003906003532866873,8.888619854208956e-06,-0.00018265859623190525,-0.00019809136417046764
413.52,0.0009310468215811366,-0.00023553249610443788,0.0003906022606955258,8.888829030406006e-06,-0.00018266274392711896,-0.00019811019000316138
413.52,0.0009311160934850158,-0.00023556784231021802,0.000390605739772016,8.88811953776189e-06,-0.00018266686130372737,-0.00019813276259639473
413.52,0.0009310225514557319,-0.00023564044453880032,0.00039061550291197923,8.884036543934123e-06,-0.0001826819937439243,-0.00019816552401871743
413.52,0.0009310225514557319,-0.00023564044453880032,0.00039061550291197923,8.884036543934123e-06,-0.0001826819937439243,-0.00019816552401871743
413.52,0.0009309814699316881,-0.00023566879717702623,0.0003906149541001642,8.880846097415081e-06,-0.00018267813350981448,-0.00019817780952127882
413.52,0.0009308294780045286,-0.00023571511941880487,0.0003906032542722471,8.87659600862971e-06,-0.00018266708169376077,-0.0001981680205039668
413.52,0.0009307002164886508,-0.00023571095075149864,0.0003906059622410474,8.87207290019463e-06,-0.00018267050083749193,-0.00019816575494590376
413.52,0.0009307007067148709,-0.00023570901377626321,0.00039060596303629717,8.872452930909133e-06,-0.00018267048287022716,-0.00019816575449353849
413.52,0.0009304874585572909,-0.0002356742611146858,0.00039060843087903875,8.869661981870093e-06,-0.00018266694237027898,-0.00019814900209838153
413.52,0.0009304879486541384,-0.00023567232474952523,0.0003906084316994597,8.870041981821958e-06,-0.00018266692440300093,-0.00019814900165166844
413.52,0.0009304044407920158,-0.00023564397802652474,0.00039060651626367856,8.871225388598038e-06,-0.00018266395109095625,-0.00019813399122905055
413.52,0.0009302731296223503,-0.00023558066639158768,0.00039060315710949967,8.874649764747236e-06,-0.00018266070205720687,-0.0001980959696745695
413.52,0.0009301794304569156,-0.00023551470150273582,0.00039060365009329295,8.879581527423642e-06,-0.0001826618611990964,-0.0001980541958531775
413.52,0.0009301424004276526,-0.000235486551907569,0.0003906045711810348,8.881772898933284e-06,-0.0001826632289818968,-0.00019803409748766983
413.52,0.0009302090807226881,-0.00023544564769139754,0.0003906023332134752,8.886223698743864e-06,-0.00018265867355936438,-0.00019800948871213464
413.52,0.0009302644565936485,-0.00023543321638600832,0.00039060419845203173,8.890002213583281e-06,-0.00018266434790800267,-0.0001980001560845911
413.52,0.0009302866018272564,-0.00023543610236428407,0.00039060616603912206,8.890882842137968e-06,-0.0001826669555837515,-0.00019800031967987208
413.52,0.0009303055881873467,-0.00023544357835507095,0.00039060737819493686,8.891298661922853e-06,-0.00018266850753633233,-0.00019800301195461878
413.52,0.0009303331653282543,-0.00023546740211742416,0.0003906069956363294,8.89107250957942e-06,-0.0001826685982601285,-0.00019801364455055792
413.52,0.0009303540014899549,-0.0002354975419390523,0.00039060516322941873,8.889636547077607e-06,-0.00018266667538456655,-0.00019802822612113613
413.52,0.0009303350317220811,-0.0002355213180818607,0.00039060551167479827,8.888992405412592e-06,-0.00018266885392973243,-0.00019804102426497806
413.52,0.0009302847584219514,-0.00023553736672303474,0.0003906070650963287,8.886789997927589e-06,-0.00018266847223643456,-0.000198046372793914
413.52,0.0009303411341929464,-0.00023554128184058345,0.00039060275328577673,8.886894786960805e-06,-0.0001826606366993308,-0.00019805397476875108
413.52,0.0009303910183231208,-0.0002355446609874025,0.00039060332156654336,8.888495646675497e-06,-0.00018266308283171434,-0.00019806256959743057
413.52,0.0009304320633851235,-0.00023554742866101097,0.00039060690703057635,8.890259854742124e-06,-0.00018266694821654928,-0.0001980710877747339
413.52,0.0009306254242935284,-0.00023555160991665518,0.00039060311706787346,8.890360616054382e-06,-0.00018265279060253475,-0.000198087008351413
413.52,0.0009308067658969554,-0.0002355644858676938,0.0003905982962166462,8.893594699451765e-06,-0.00018264983848407658,-0.00019810826627457648
413.52,0.0009309654656626941,-0.0002355880532589244,0.00039059813839323527,8.896124992467412e-06,-0.00018265512944841682,-0.00019813386965587988
413.52,0.0009312249692384317,-0.00023565151211549896,0.00039060853548013736,8.89839281575412e-06,-0.00018266965587014478,-0.00019819257685878394
413.52,0.0009313300275183488,-0.00023568739525995603,0.00039061241813959715,8.89883661373568e-06,-0.0001826739498544072,-0.0001982230610380301
413.52,0.0009315885105869336,-0.00023576812483216416,0.00039060948200193103,8.898260467166914e-06,-0.00018266934965495887,-0.00019828912758367438
413.52,0.0009317872176826318,-0.0002358496925750371,0.0003906059297590618,8.897167576358e-06,-0.00018266795474996772,-0.00019835228199322475
413.52,0.000931632448394336,-0.00023588741139143418,0.0003906120376444946,8.896593352251206e-06,-0.00018268810911660084,-0.0001983649841907852
413.52,0.0009316329395299536,-0.0002358854705686136,0.0003906120382993374,8.896973753431955e-06,-0.00018268809109716046,-0.00019836498372492866
413.52,0.0009315470311702714,-0.00023591486568922624,0.0003906137931427853,8.88753210733786e-06,-0.00018266820590720752,-0.00019837452230258776
413.52,0.000931618725935007,-0.0002359163900210657,0.00039060170009702015,8.888315875190572e-06,-0.00018265374169040157,-0.00019838037206375658
413.52,0.000931683889749233,-0.00023591346019104638,0.00039059381746430795,8.890608349901024e-06,-0.00018265011976201757,-0.00019838591035202408
413.52,0.000931741586288264,-0.00023591133727048525,0.0003905941734570894,8.892114973512138e-06,-0.00018265295529916518,-0.00019839131941094566
413.52,0.0009317112998292445,-0.00023590521543184745,0.00039060948973125445,8.895806514607188e-06,-0.0001826740746417678,-0.00019840729290355338
413.52,0.0009319723247376121,-0.0002359029853775812,0.00039060749628105446,8.895144599509768e-06,-0.00018265270931793569,-0.00019841641041635095
413.52,0.0009322214408489353,-0.0002359077522531481,0.00039059989360915634,8.899863982004854e-06,-0.00018264596589459415,-0.00019843343269205997
