Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
413.52,-0.0009249973123780127,0.0,0.0,0.0,0.0,0.0
413.52,-0.000911671783418393,0.0,0.0,0.0,0.0,0.0
413.52,-0.0008844649511276546,0.0,0.0,0.0,0.0,0.0
413.52,-0.000861702786963956,0.0,0.0,0.0,0.0,0.0
413.52,-0.0008484343180741486,0.0,0.0,0.0,0.0,0.0
413.52,-0.0009144087582848205,0.0,0.0,0.0,0.0,0.0
413.52,-0.0008583246916606953,0.0,0.0,0.0,0.0,0.0
413.52,-0.0008839228039429474,0.0,0.0,0.0,0.0,0.0
413.52,-0.0007979858565484851,0.0,0.0,0.0,0.0,0.0
413.52,-0.00072986641517018,0.0,0.0,0.0,0.0,0.0
413.52,-0.0007359376735991263,0.0,0.0,0.0,0.0,0.0
413.52,-0.0007675988603948067,0.0,0.0,0.0,0.0,0.0
413.52,-0.0007643981253072504,0.0,0.0,0.0,0.0,0.0
413.52,-0.0006692480326359355,0.0,0.0,0.0,0.0,0.0
413.52,-0.0006633143328419703,0.0,0.0,0.0,0.0,0.0
413.52,-0.0007340803301126336,0.0,0.0,0.0,0.0,0.0
413.53,-0.0008740966922818683,0.0,0.0,0.0,0.0,0.0
413.53,-0.0008711192549194358,0.0,0.0,0.0,0.0,0.0
413.53,-0.0008421977978999816,0.0,0.0,0.0,0.0,0.0
413.53,-0.0008466423551651545,0.0,0.0,0.0,0.0,0.0
413.53,-0.0008729518407051872,0.0,0.0,0.0,0.0,0.0
413.53,-0.0008985525033661594,0.0,0.0,0.0,0.0,0.0
413.55,-0.0008459638500197789,0.0,0.0,0.0,0.0,0.0
413.6,-0.0007773728649623048,0.0,0.0,0.0,0.0,0.0
413.65,-0.0007261708154872162,0.0,0.0,0.0,0.0,0.0
413.68,-0.0007394816674987382,0.0,0.0,0.0,0.0,0.0
413.71,-0.0008547369163484393,0.0,0.0,0.0,0.0,0.0
413.73,-0.0008699807765928361,0.0,0.0,0.0,0.0,0.0
413.77,-0.0008341654055718851,0.0,0.0,0.0,0.0,0.0
413.8,-0.0007119151234252498,0.0,0.0,0.0,0.0,0.0
413.84,-0.0007304099887682296,0.0,0.0,0.0,0.0,0.0
413.87,-0.0007553878925919124,0.0,0.0,0.0,0.0,0.0
413.91,-0.000749110006333785,0.0,0.0,0.0,0.0,0.0
413.94,-0.0007090468793386764,0.0,0.0,0.0,0.0,0.0
413.99,-0.0006472236344248345,0.0,0.0,0.0,0.0,0.0
