Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
413.52,2.157347311553761e-07,0.0,0.0,0.0,0.0,-1.561983492188193
413.52,6.066463228843035e-07,0.0,0.0,0.0,0.0,-1.5619679417752763
413.52,1.410416296276013e-06,0.0,0.0,0.0,0.0,-1.5619341267416058
413.52,2.079915707421562e-06,0.0,0.0,0.0,0.0,-1.5619083840425614
413.52,2.4650700995547333e-06,0.0,0.0,0.0,0.0,-1.56188885225271
413.52,5.009917972898356e-07,0.0,0.0,0.0,0.0,-1.5619377633748217
413.52,2.1560010364222003e-06,0.0,0.0,0.0,0.0,-1.561883311839179
413.52,1.3943120915731157e-06,0.0,0.0,0.0,0.0,-1.5618930182360335
413.52,3.923030511810515e-06,0.0,0.0,0.0,0.0,-1.5618110496800224
413.52,5.924179143801902e-06,0.0,0.0,0.0,0.0,-1.5617506925973639
413.52,5.732712161757526e-06,0.0,0.0,0.0,0.0,-1.561747956358877
413.52,4.7920682234191355e-06,0.0,0.0,0.0,0.0,-1.5617732677002278
413.52,4.878552057075087e-06,0.0,0.0,0.0,0.0,-1.5617582653475002
413.52,7.665577515307815e-06,0.0,0.0,0.0,0.0,-1.5616729642963023
413.52,7.830848856826745e-06,0.0,0.0,0.0,0.0,-1.5616556576962457
413.52,5.753487566470902e-06,0.0,0.0,0.0,0.0,-1.5617056953235968
413.53,1.6798531166166683e-06,0.0,0.0,0.0,0.0,-1.5618117065889858
413.53,1.7706829748896109e-06,0.0,0.0,0.0,0.0,-1.5617965131190918
413.53,2.6102818312771666e-06,0.0,0.0,0.0,0.0,-1.5617658157275152
413.53,2.480849129367484e-06,0.0,0.0,0.0,0.0,-1.5617612291105112
413.53,1.72042250091578e-06,0.0,0.0,0.0,0.0,-1.5617729250988752
413.53,9.85770758313927e-07,0.0,0.0,0.0,0.0,-1.5617859601781319
413.55,2.4935499699193715e-06,0.0,0.0,0.0,0.0,-1.5617296298226895
413.55,4.456789564623675e-06,0.0,0.0,0.0,0.0,-1.5616683914995746
413.65,5.917078262162849e-06,0.0,0.0,0.0,0.0,-1.5616238591629121
413.7,5.50642009742794e-06,0.0,0.0,0.0,0.0,-1.5616316420313343
413.71,2.2139991657326786e-06,0.0,0.0,0.0,0.0,-1.561700303267903
413.73,1.7808504321156517e-06,0.0,0.0,0.0,0.0,-1.5617087198200552
413.78,2.7926734985744723e-06,0.0,0.0,0.0,0.0,-1.5616709766927133
413.8,6.2514216100001375e-06,0.0,0.0,0.0,0.0,-1.5615663206308756
413.86,5.715889524612047e-06,0.0,0.0,0.0,0.0,-1.5615714736927322
413.88,5.001166331634898e-06,0.0,0.0,0.0,0.0,-1.561588074621988
413.91,5.169879256998899e-06,0.0,0.0,0.0,0.0,-1.5615790130116876
413.96,6.291096124930776e-06,0.0,0.0,0.0,0.0,-1.5615402052203367
413.99,8.02212810100583e-06,0.0,0.0,0.0,0.0,-1.5614836886016237
414.04,5.939583621130812e-06,0.0,0.0,0.0,0.0,-1.5615316586128518
414.09,5.897779970737888e-06,0.0,0.0,0.0,0.0,-1.561524529460022
414.13,4.9684966899087165e-06,0.0,0.0,0.0,0.0,-1.5615431558965296
414.14,6.707208995928028e-06,0.0,0.0,0.0,0.0,-1.56148016149497
414.19,8.18776753441346e-06,0.0,0.0,0.0,0.0,-1.5614288497345472
414.22,6.018892790856871e-06,0.0,0.0,0.0,0.0,-1.5614876165475733
414.24,4.916357023901459e-06,0.0,0.0,0.0,0.0,-1.5615154352909502
414.27,7.356560830622898e-06,0.0,0.0,0.0,0.0,-1.5614362866400853
414.34,7.2963360657335405e-06,0.0,0.0,0.0,0.0,-1.5614359474000539
414.34,7.74268999159246e-06,0.0,0.0,0.0,0.0,-1.5614104811081393
414.34,7.4807493653595244e-06,0.0,0.0,0.0,0.0,-1.5614118211085644
414.53,6.195904686576821e-06,0.0,0.0,0.0,0.0,-1.5614428246973027
414.53,4.379124678050208e-06,0.0,0.0,0.0,0.0,-1.5614829753085604
414.53,5.412742112641572e-06,0.0,0.0,0.0,0.0,-1.5614425543683679
414.56,5.643061318469223e-06,0.0,0.0,0.0,0.0,-1.561429605245761
414.62,6.527382560177021e-06,0.0,0.0,0.0,0.0,-1.561397703539841
414.66,5.669325716252761e-06,0.0,0.0,0.0,0.0,-1.5614058850345343
414.7,3.6105761618479977e-06,0.0,0.0,0.0,0.0,-1.5614592879068148
